Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-06-24,Hot Rod,2007,https://boxd.it/1WLVEh,4,Yes,youtube,2021-06-23
2021-06-25,The Neon Demon,2016,https://boxd.it/1WOGbP,4,,primevideo,2021-06-24
2021-06-26,Napoleon Dynamite,2004,https://boxd.it/1WY2nB,2.5,Yes,hulu,2021-06-25
2021-06-26,"Dude, Where's My Car?",2000,https://boxd.it/1WY2Jd,3,Yes,hulu,2021-06-25
2021-06-26,F9,2021,https://boxd.it/1WZkvZ,3,,in theaters,2021-06-25
2021-06-27,The Princess Bride,1987,https://boxd.it/1X5f6x,4,Yes,hulu,2021-06-26
2021-06-28,Princess Mononoke,1997,https://boxd.it/1XgPop,5,Yes,4k,2021-06-27
2021-06-29,Call Me by Your Name,2017,https://boxd.it/1XocXr,4.5,Yes,4k,2021-06-28
2021-06-30,Ex Machina,2015,https://boxd.it/1XtVit,5,Yes,4k,2021-06-29
2021-06-30,Melancholia,2011,https://boxd.it/1XwIUZ,5,,hulu,2021-06-29
2021-07-01,Thir13en Ghosts,2001,https://boxd.it/1XBfLz,2.5,Yes,youtube,2021-06-30
2021-07-02,The Apostate,2015,https://boxd.it/1XJISP,2,,mubi,2021-07-01
2021-07-03,A.I. Artificial Intelligence,2001,https://boxd.it/1XR5qN,4.5,,youtube,2021-07-02
2021-07-03,F9,2021,https://boxd.it/1XTW1Z,3,Yes,in theaters,2021-07-02
2021-07-06,The Tomorrow War,2021,https://boxd.it/1YqJbj,1.5,,primevideo,2021-07-05
2021-07-07,Jurassic Park,1993,https://boxd.it/1YxQd1,4,Yes,primevideo,2021-07-06
2021-07-08,Parasite,2019,https://boxd.it/1YGh9B,5,Yes,criterion,2021-07-07
2021-07-09,Black Widow,2021,https://boxd.it/1YO411,3.5,,in theaters,2021-07-08
2021-07-10,Clue,1985,https://boxd.it/1YUvDN,4,Yes,primevideo,2021-07-09
2021-07-12,Zach Galifianakis: Live at the Purple Onion,2007,https://boxd.it/1Zjhpd,,,,2021-07-10
2021-07-12,Midsommar,2019,https://boxd.it/1ZjgKf,5,Yes,primevideo,2021-07-11
2021-07-13,A Ghost Story,2017,https://boxd.it/1ZrSHf,4,Yes,netflix,2021-07-12
2021-07-16,Loki,2021,https://boxd.it/1ZPIbh,5,,disney+,2021-07-15
2021-07-17,Voyagers,2021,https://boxd.it/1ZWZ8N,2.5,,,2021-07-16
2021-07-17,Beetlejuice,1988,https://boxd.it/200CfJ,3.5,Yes,hulu,2021-07-16
2021-07-17,Shrek,2001,https://boxd.it/2024Q1,5,Yes,hulu,2021-07-16
2021-07-18,Barb & Star Go to Vista Del Mar,2021,https://boxd.it/206LIR,4,,hulu,2021-07-17
2021-07-18,The Bourne Supremacy,2004,https://boxd.it/20bEQf,3,,appletv,2021-07-17
2021-07-19,Little Monsters,2019,https://boxd.it/20n2gH,3.5,,hulu,2021-07-18
2021-07-21,Mean Girls,2004,https://boxd.it/20F2i5,4,Yes,,2021-07-20
2021-07-22,The Lighthouse,2019,https://boxd.it/20Og0d,5,,primevideo,2021-07-21
2021-07-23,Alien,1979,https://boxd.it/20VsVf,5,,jxnfilmclub,2021-07-22
2021-07-24,Old,2021,https://boxd.it/211pL9,2,,in theaters,2021-07-23
2021-07-25,Midsommar,2019,https://boxd.it/219R3b,5,Yes,directors cut,2021-07-24
2021-07-25,Snake Eyes: G.I. Joe Origins,2021,https://boxd.it/21dCU3,2.5,,"in theaters, merry",2021-07-24
2021-07-25,First Reformed,2017,https://boxd.it/21eSXT,5,Yes,youtube,2021-07-24
2021-07-26,Aliens,1986,https://boxd.it/21n2B5,3,,primevideo,2021-07-25
2021-07-26,The Strange Thing About the Johnsons,2011,https://boxd.it/21qjVx,4,,youtube,2021-07-25
2021-07-27,Mirror,1975,https://boxd.it/21y5Mn,,,criterion,2021-07-26
2021-07-28,Atlas Shrugged: Part II,2012,https://boxd.it/21EWVJ,0.5,,youtube,2021-07-27
2021-07-30,The Green Knight,2021,https://boxd.it/21Y2FF,5,,in theaters,2021-07-29
2021-08-01,Parasite,2019,https://boxd.it/22dx0t,5,Yes,criterion,2021-07-31
2021-08-02,A Ghost Story,2017,https://boxd.it/22qG2T,4,Yes,netflix,2021-08-01
2021-08-03,The Green Knight,2021,https://boxd.it/22yjGR,5,Yes,"in theaters, samo, markvs, lumberjake",2021-08-02
2021-08-04,Violet Evergarden: Eternity and the Auto Memory Doll,2019,https://boxd.it/22GH4t,3,,primevideo,2021-08-03
2021-08-04,Midnight in Paris,2011,https://boxd.it/22I61B,4,,primevideo,2021-08-03
2021-08-05,Pray Away,2021,https://boxd.it/22Nocx,3,,netflix,2021-08-04
2021-08-05,Silence,2016,https://boxd.it/22PSHT,4,,,2021-08-04
2021-08-10,First Reformed,2017,https://boxd.it/23DqJ3,5,Yes,,2021-08-09
2021-08-11,Tom & Jerry,2021,https://boxd.it/23GKU7,2,,,2021-08-10
2021-08-11,Idiocracy,2006,https://boxd.it/23JzRR,3,,youtube,2021-08-10
2021-08-11,The Ticket,2016,https://boxd.it/23JN1b,3,,youtube,2021-08-10
2021-08-12,The Green Knight,2021,https://boxd.it/23Uaal,5,Yes,"in theaters, jxnfilmclub, samo, markvs",2021-08-11
2021-08-13,Vile,2011,https://boxd.it/23ZOUj,1,,primevideo,2021-08-12
2021-08-14,The Wicker Man,1973,https://boxd.it/246Gn1,5,,primevideo,2021-08-13
2021-08-14,Dead & Buried,1981,https://boxd.it/24a95L,3,,primevideo,2021-08-13
2021-08-15,Get Out,2017,https://boxd.it/24d8PT,4.5,Yes,youtube,2021-08-14
2021-08-16,Europa Report,2013,https://boxd.it/24piox,2.5,,primevideo,2021-08-15
2021-08-18,High Life,2018,https://boxd.it/24IuTZ,5,Yes,primevideo,2021-08-17
2021-08-19,The Green Knight,2021,https://boxd.it/24U07P,5,Yes,"jxnfilmclub, a24 screening room",2021-08-18
2021-08-21,41,2012,https://boxd.it/25a8qn,,,primevideo,2021-08-20
2021-08-23,Lady Bird,2017,https://boxd.it/25uToX,4,Yes,netflix,2021-08-22
2021-08-24,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/25zKoT,5,Yes,,2021-08-23
2021-08-27,Woodshock,2017,https://boxd.it/25XSwp,3.5,,netflix,2021-08-26
2021-08-28,Annette,2021,https://boxd.it/265YGr,4.5,,primevideo,2021-08-27
2021-08-28,Hereditary,2018,https://boxd.it/2693UJ,4,Yes,,2021-08-27
2021-08-28,Munchausen,2013,https://boxd.it/269n3Z,3.5,Yes,youtube,2021-08-27
2021-08-29,(500) Days of Summer,2009,https://boxd.it/26gKjF,3.5,Yes,youtube,2021-08-28
2021-08-29,Fast Five,2011,https://boxd.it/26i2HH,3,,appletv,2021-08-28
2021-08-30,Emma.,2020,https://boxd.it/26qquN,3.5,,primevideo,2021-08-29
2021-09-01,Adaptation.,2002,https://boxd.it/26I12b,5,,primevideo,2021-08-31
2021-09-02,Water for Elephants,2011,https://boxd.it/26OLNf,3.5,,primevideo,2021-09-01
2021-09-03,First Reformed,2017,https://boxd.it/26YSPn,5,Yes,youtube,2021-09-02
2021-09-03,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/270757,4.5,,"imax, in theaters",2021-09-02
2021-09-05,The Wolf of Snow Hollow,2020,https://boxd.it/27fNSP,5,,,2021-09-04
2021-09-06,Daniel Isn't Real,2019,https://boxd.it/27ptqh,4,,primevideo,2021-09-05
2021-09-07,The Karate Kid,1984,https://boxd.it/27EER9,4,Yes,netflix,2021-09-06
2021-09-07,Lifeline,2018,https://boxd.it/27EHw9,4.5,,youtube,2021-09-07
2021-09-08,Dead Poets Society,1989,https://boxd.it/27KNgX,5,Yes,youtube,2021-09-07
2021-09-09,The Matrix Reloaded,2003,https://boxd.it/27S4r3,4,Yes,,2021-09-08
2021-09-11,The Matrix Revolutions,2003,https://boxd.it/288TRj,2.5,,,2021-09-10
2021-09-12,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/28caQ9,5,Yes,"jxnfilmclub, samo, markvs",2021-09-11
2021-09-12,The Lord of the Rings: The Two Towers,2002,https://boxd.it/28dCmX,5,Yes,"jxnfilmclub, samo, markvs",2021-09-11
2021-09-12,The Lord of the Rings: The Return of the King,2003,https://boxd.it/28gvjX,5,Yes,"jxnfilmclub, samo, markvs",2021-09-11
2021-09-15,Stalker,1979,https://boxd.it/28HLoj,,,criterion,2021-09-14
2021-09-18,Twilight,2008,https://boxd.it/294fNR,2.5,,appletv,2021-09-17
2021-09-19,The Twilight Saga: New Moon,2009,https://boxd.it/29fm6R,2,,,2021-09-18
2021-09-20,All the Boys Are Called Patrick,1959,https://boxd.it/29mLyZ,3.5,,youtube,2021-09-19
2021-09-20,The Twilight Saga: Eclipse,2010,https://boxd.it/29n1yL,1.5,,,2021-09-19
2021-09-21,The Twilight Saga: Breaking Dawn – Part 1,2011,https://boxd.it/29sOz9,1,,,2021-09-20
2021-09-21,The Twilight Saga: Breaking Dawn – Part 2,2012,https://boxd.it/29sOLJ,0.5,,,2021-09-20
2021-09-21,Sound of Metal,2019,https://boxd.it/29veWn,5,Yes,"samo, markvs",2021-09-20
2021-09-22,The Tragedy of Macbeth,2021,https://boxd.it/29A5JJ,,,appletv+,2021-09-21
2021-09-22,The Death of David Cronenberg,2021,https://boxd.it/29AevB,,,youtube,2021-09-21
2021-09-22,Koyaanisqatsi,1982,https://boxd.it/29Bhj1,5,,,2021-09-21
2021-09-23,The Place Beyond the Pines,2012,https://boxd.it/29JVuf,4.5,,"4k, samo",2021-09-22
2021-09-24,Newsies,1992,https://boxd.it/29RUN7,5,Yes,primevideo,2021-09-23
2021-09-25,The Turtle's Head,2014,https://boxd.it/29WQnp,2,Yes,youtube,2021-09-24
2021-09-26,American Psycho,2000,https://boxd.it/2a2goX,4,,,2021-09-25
2021-09-26,Don Jon,2013,https://boxd.it/2a4vW5,4,Yes,netflix,2021-09-25
2021-09-28,Prisoners,2013,https://boxd.it/2ap16l,4.5,,,2021-09-27
2021-09-30,Midnight Mass,2021,https://boxd.it/2aG42l,4.5,,netflix,2021-09-29
2021-10-01,Noroi: The Curse,2005,https://boxd.it/2aLDnj,4.5,,youtube,2021-09-30
2021-10-03,Blue Valentine,2010,https://boxd.it/2b7fHD,5,,primevideo,2021-10-02
2021-10-05,Best Man,2016,https://boxd.it/2bqveb,4.5,,youtube,2021-10-04
2021-10-05,Hush,2016,https://boxd.it/2bqUAh,4,,netflix,2021-10-04
2021-10-06,Congo,1995,https://boxd.it/2bzToR,2,,youtube,2021-10-05
2021-10-09,The Final Destination,2009,https://boxd.it/2bXlNV,1.5,,,2021-10-08
2021-10-10,Pioneer,2011,https://boxd.it/2c8FbJ,5,,youtube,2021-10-09
2021-10-11,No Time to Die,2021,https://boxd.it/2cicht,3,,"in theaters, samo, markvs",2021-10-10
2021-10-11,There's Someone Inside Your House,2021,https://boxd.it/2clb6P,3.5,,netflix,2021-10-10
2021-10-13,Dave Chappelle: The Closer,2021,https://boxd.it/2cG3fh,3.5,,netflix,2021-10-10
2021-10-12,The Babysitter,2017,https://boxd.it/2ctVxj,3,,netflix,2021-10-11
2021-10-14,The Exorcist,1973,https://boxd.it/2cOl3p,5,,"jxnfilmclub, samo, markvs",2021-10-13
2021-10-16,Lamb,2021,https://boxd.it/2d3Ksz,,,"in theaters, samo",2021-10-15
2021-10-16,Squid Game,2021,https://boxd.it/2d5dZ5,4.5,,netflix,2021-10-15
2021-10-16,Hunt for the Wilderpeople,2016,https://boxd.it/2d6hqZ,3.5,Yes,netflix,2021-10-15
2021-10-17,Lamb,2021,https://boxd.it/2dfZDV,4.5,Yes,in theaters,2021-10-16
2021-10-17,V/H/S/94,2021,https://boxd.it/2di6Nn,2.5,,shudder,2021-10-17
2021-10-18,Islands,2017,https://boxd.it/2doh4Z,0.5,,shudder,2021-10-17
2021-10-19,Separation,2020,https://boxd.it/2dvYKj,2,,shudder,2021-10-18
2021-10-19,The Last Duel,2021,https://boxd.it/2dBBGl,4,,"in theaters, samo",2021-10-18
2021-10-22,Dune,2021,https://boxd.it/2dZ4mv,5,,"imax, in theaters, samo",2021-10-21
2021-10-24,Dune,2021,https://boxd.it/2egJj7,5,Yes,"imax, in theaters, markvs",2021-10-23
2021-10-25,The Babysitter: Killer Queen,2020,https://boxd.it/2evb6N,2.5,,netflix,2021-10-24
2021-10-25,Unfriended,2014,https://boxd.it/2ex4qP,2.5,,netflix,2021-10-24
2021-10-26,A Ghost Story,2017,https://boxd.it/2eHuO9,4,Yes,netflix,2021-10-25
2021-10-27,Labyrinth,1986,https://boxd.it/2eR0tl,4,Yes,netflix,2021-10-26
2021-10-28,Malevolent,2018,https://boxd.it/2eYbzt,1.5,,netflix,2021-10-27
2021-10-28,Rango,2011,https://boxd.it/2eYC5F,4.5,Yes,netflix,2021-10-27
2021-10-28,The Green Knight,2021,https://boxd.it/2eZDEX,5,Yes,vudu,2021-10-27
2021-10-29,The Machinist,2004,https://boxd.it/2f3qqh,4,,netflix,2021-10-28
2021-10-29,On the Rocks,2020,https://boxd.it/2f6E2J,2.5,,appletv+,2021-10-28
2021-10-29,Boys State,2020,https://boxd.it/2f8MeH,4,Yes,appletv+,2021-10-28
2021-10-30,Train to Busan,2016,https://boxd.it/2fbwSR,4,,primevideo,2021-10-29
2021-10-31,"The French Dispatch of the Liberty, Kansas Evening Sun",2021,https://boxd.it/2focRb,4.5,,in theaters,2021-10-30
2021-11-01,Last Night in Soho,2021,https://boxd.it/2fFGJF,3.5,,in theaters,2021-10-31
2021-11-01,Halloweentown,1998,https://boxd.it/2fGAb5,3.5,Yes,disney+,2021-10-31
2021-11-02,Passing,2021,https://boxd.it/2fQTgj,4,,in theaters,2021-11-01
2021-11-03,Little Miss Sunshine,2006,https://boxd.it/2fV5U9,4,,primevideo,2021-11-02
2021-11-03,Last Night in Soho,2021,https://boxd.it/2fZNQ9,3.5,Yes,"in theaters, samo",2021-11-02
2021-11-04,Prometheus,2012,https://boxd.it/2g9w0v,5,,primevideo,2021-11-03
2021-11-05,The Bad Mother's Handbook,2007,https://boxd.it/2gdssj,2,,primevideo,2021-11-04
2021-11-05,The Lost City of Z,2016,https://boxd.it/2ghnBj,4,,primevideo,2021-11-04
2021-11-05,Eternals,2021,https://boxd.it/2giL6V,3,,"in theaters, imax",2021-11-04
2021-11-07,V for Vendetta,2005,https://boxd.it/2gtYid,3.5,Yes,,2021-11-05
2021-11-07,Hot Rod,2007,https://boxd.it/2gzYGr,4,Yes,primevideo,2021-11-06
2021-11-08,Dune,2021,https://boxd.it/2gKjuB,5,Yes,in theaters,2021-11-07
2021-11-09,The Village,2004,https://boxd.it/2gTsr5,5,Yes,hulu,2021-11-08
2021-11-10,Antlers,2021,https://boxd.it/2h3xEN,3,,"in theaters, samo",2021-11-09
2021-11-10,Spencer,2021,https://boxd.it/2h4MK9,4.5,,"in theaters, samo",2021-11-09
2021-11-11,Vacation Friends,2021,https://boxd.it/2h9f8V,3,,hulu,2021-11-10
2021-11-12,Little Women,2019,https://boxd.it/2hlVUL,5,Yes,"jxnfilmclub, samo, markvs, merry",2021-11-11
2021-11-13,2001: A Space Odyssey,1968,https://boxd.it/2hqkzL,5,,,2021-11-12
2021-11-13,Hereditary,2018,https://boxd.it/2hrcOP,4,Yes,appletv,2021-11-12
2021-11-13,Atonement,2007,https://boxd.it/2htyOL,3,,primevideo,2021-11-12
2021-11-13,Glory Road,2006,https://boxd.it/2hvi21,3,,disney+,2021-11-12
2021-11-14,About Time,2013,https://boxd.it/2hD1s3,5,,netflix,2021-11-13
2021-11-15,All Too Well: The Short Film,2021,https://boxd.it/2hU4A9,3,,youtube,2021-11-14
2021-11-17,"The French Dispatch of the Liberty, Kansas Evening Sun",2021,https://boxd.it/2icPft,4.5,Yes,"samo, in theaters",2021-11-16
2021-11-18,Never Let Me Go,2010,https://boxd.it/2ihLi9,4,,primevideo,2021-11-17
2021-11-18,Loving Vincent,2017,https://boxd.it/2ijAXf,4,,googleplay,2021-11-17
2021-11-20,Ghostbusters: Afterlife,2021,https://boxd.it/2iC7Th,3,,in theaters,2021-11-19
2021-11-21,Grave of the Fireflies,1988,https://boxd.it/2iKWAr,,Yes,,2021-11-20
2021-11-24,House of Gucci,2021,https://boxd.it/2jg7Eh,4.5,,"in theaters, samo",2021-11-23
2022-04-18,WOLF,2022,https://boxd.it/2Lpo8H,4,,samo,2021-11-23
2021-11-24,The Last of the Mohicans,1992,https://boxd.it/2jh969,4.5,,primevideo,2021-11-24
2021-11-25,The Map of Tiny Perfect Things,2021,https://boxd.it/2jjxAL,4.5,,primevideo,2021-11-24
2021-11-25,Gladiator,2000,https://boxd.it/2joRwp,3.5,Yes,,2021-11-25
2021-11-26,ThanksKilling 3,2012,https://boxd.it/2juf5n,0.5,,,2021-11-25
2021-11-26,Belfast,2021,https://boxd.it/2jvNUV,4.5,,in theaters,2021-11-25
2021-11-27,"tick, tick... BOOM!",2021,https://boxd.it/2jARGN,4,,netflix,2021-11-26
2021-11-27,Pig,2021,https://boxd.it/2jCFA3,5,,hulu,2021-11-26
2021-11-27,Procession,2021,https://boxd.it/2jEEVX,4,,netflix,2021-11-26
2021-11-27,Ciao Alberto,2021,https://boxd.it/2jFvz1,3.5,,disney+,2021-11-26
2021-11-27,The Thing,2011,https://boxd.it/2jGzFf,2.5,,primevideo,2021-11-26
2021-11-28,The Seventh Seal,1957,https://boxd.it/2jOEUZ,5,,criterion,2021-11-27
2021-11-29,Pig,2021,https://boxd.it/2k1M81,5,Yes,hulu,2021-11-28
2021-12-01,Belfast,2021,https://boxd.it/2kkPX5,4.5,Yes,"in theaters, samo",2021-11-30
2021-12-02,The Shawshank Redemption,1994,https://boxd.it/2krLMB,4.5,,,2021-12-01
2021-12-02,A Glitch in the Matrix,2021,https://boxd.it/2kteb7,2,,hulu,2021-12-01
2021-12-06,Jumanji,1995,https://boxd.it/2l2KZ9,3.5,Yes,netflix,2021-12-05
2021-12-07,Censor,2021,https://boxd.it/2l9SqF,3.5,,hulu,2021-12-06
2021-12-08,The Master,2012,https://boxd.it/2lm9K7,5,,hulu,2021-12-07
2021-12-09,The Thing,1982,https://boxd.it/2lusiH,4.5,,"jxnfilmclub, samo",2021-12-08
2021-12-10,The Secret Life of Walter Mitty,2013,https://boxd.it/2lyEL5,3,,hulu,2021-12-09
2021-12-11,Bill & Ted Face the Music,2020,https://boxd.it/2lEMAB,2,,hulu,2021-12-10
2021-12-11,Gattaca,1997,https://boxd.it/2lHeQL,4.5,Yes,hulu,2021-12-10
2021-12-11,First Reformed,2017,https://boxd.it/2lMm9P,5,Yes,youtube,2021-12-11
2021-12-13,The Firm,1993,https://boxd.it/2lZiUX,2.5,,youtube,2021-12-12
2021-12-13,Rushmore,1998,https://boxd.it/2m4rEz,5,,primevideo,2021-12-12
2021-12-14,Midnight Mass,2021,https://boxd.it/2mdORf,4.5,Yes,netflix,2021-12-13
2021-12-15,The Green Knight,2021,https://boxd.it/2mprph,5,Yes,"in theaters, lumberjake",2021-12-14
2021-12-16,The Green Knight,2021,https://boxd.it/2mtBxj,5,Yes,4k,2021-12-15
2021-12-16,Marriage Story,2019,https://boxd.it/2mtBQF,4,Yes,criterion,2021-12-15
2021-12-17,Charade,1963,https://boxd.it/2mGyUv,4,,primevideo,2021-12-16
2021-12-17,Spider-Man: No Way Home,2021,https://boxd.it/2mHYHz,3,,"in theaters, samo",2021-12-16
2021-12-18,Spider-Man: No Way Home,2021,https://boxd.it/2mOafT,3.5,Yes,in theaters,2021-12-17
2021-12-19,A Charlie Brown Christmas,1965,https://boxd.it/2n49hr,5,Yes,appletv+,2021-12-18
2021-12-20,National Lampoon's Christmas Vacation,1989,https://boxd.it/2njLa9,2.5,,,2021-12-19
2021-12-21,It's a Wonderful Life,1946,https://boxd.it/2nuA2P,5,,primevideo,2021-12-20
2021-12-22,Citizenfour,2014,https://boxd.it/2nA6CZ,,,youtube,2021-12-21
2021-12-22,Nightmare Alley,2021,https://boxd.it/2nGGw1,4.5,,in theaters,2021-12-21
2021-12-23,Santa Claus Is Comin' to Town,1970,https://boxd.it/2nNoI3,2,,,2021-12-22
2021-12-24,A Christmas Story,1983,https://boxd.it/2o1XON,3.5,,,2021-12-23
2021-12-24,Stagecoach,1939,https://boxd.it/2o41w3,4,,primevideo,2021-12-23
2021-12-25,Spencer,2021,https://boxd.it/2oaU0D,4.5,Yes,,2021-12-24
2021-12-25,The Green Knight,2021,https://boxd.it/2oe88R,5,Yes,4k,2021-12-24
2021-12-26,Don't Look Up,2021,https://boxd.it/2oxjgl,4,,netflix,2021-12-25
2021-12-26,The Matrix Resurrections,2021,https://boxd.it/2oz8hL,3,,"imax, in theaters",2021-12-25
2021-12-27,The House That Jack Built,2018,https://boxd.it/2oL6Ex,4.5,,hulu,2021-12-26
2021-12-27,Midsommar,2019,https://boxd.it/2oP37N,5,Yes,"4k, directors cut",2021-12-26
2021-12-29,Manchester by the Sea,2016,https://boxd.it/2pgnbp,4.5,Yes,primevideo,2021-12-28
2021-12-30,The Power of the Dog,2021,https://boxd.it/2pvrr7,5,,netflix,2021-12-29
2021-12-30,Death to 2021,2021,https://boxd.it/2pAHxP,2.5,,netflix,2021-12-29
2021-12-30,Encounter,2021,https://boxd.it/2pDooZ,2.5,,primevideo,2021-12-29
2021-12-31,In the Earth,2021,https://boxd.it/2pLwmD,3.5,,hulu,2021-12-30
2022-01-01,The Power of the Dog,2021,https://boxd.it/2q27dv,5,Yes,netflix,2021-12-31
2022-01-01,Wiener-Dog,2016,https://boxd.it/2q38ln,4,,primevideo,2021-12-31
2022-01-02,West Side Story,2021,https://boxd.it/2qreIZ,4.5,,"in theaters, samo",2022-01-01
2022-01-03,The Eyes of Tammy Faye,2021,https://boxd.it/2qPtAz,4,,hbomax,2022-01-02
2022-01-04,The Hand of God,2021,https://boxd.it/2qXSbP,3.5,,netflix,2022-01-03
2022-01-04,Pig,2021,https://boxd.it/2r44iP,5,Yes,"hulu, samo",2022-01-03
2022-01-04,The Lost Daughter,2021,https://boxd.it/2r7Yeb,4,,netflix,2022-01-03
2022-01-05,Being the Ricardos,2021,https://boxd.it/2rg1bP,3,,primevideo,2022-01-04
2022-01-05,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,https://boxd.it/2rl0VH,4,,hulu,2022-01-04
2022-01-05,The Mask of Zorro,1998,https://boxd.it/2ro32V,3.5,,"netflix, samo, markvs",2022-01-04
2022-01-06,Mad Max: Fury Road,2015,https://boxd.it/2rvnDL,5,,hbomax,2022-01-05
2022-01-06,Memento,2000,https://boxd.it/2ryOHh,4,Yes,hbomax,2022-01-05
2022-01-06,The Paradise Next Door,2021,https://boxd.it/2rBlSh,3,,Vimeo,2022-01-05
2022-01-06,Lunch on the Grass,2019,https://boxd.it/2rEHgZ,4,,dust,2022-01-06
2022-01-06,Doctor Strange,2016,https://boxd.it/2rF679,4.5,,disney+,2022-01-06
2022-01-07,2001: A Space Odyssey,1968,https://boxd.it/2rSxkZ,5,Yes,"in theaters, 70mm, plaza, reel",2022-01-06
2022-01-08,Licorice Pizza,2021,https://boxd.it/2rZieh,4.5,,in theaters,2022-01-07
2022-01-08,The Tragedy of Macbeth,2021,https://boxd.it/2s4MD7,5,,"in theaters, mattycakes, plaza",2022-01-07
2022-01-10,First Reformed,2017,https://boxd.it/2sF3kN,5,Yes,googleplay,2022-01-09
2022-01-12,"The Good, the Bad and the Ugly",1966,https://boxd.it/2t2p3F,5,,youtube,2022-01-11
2022-01-12,A Bridge Too Far,1977,https://boxd.it/2t4KS9,4,,youtube,2022-01-11
2022-01-12,Encanto,2021,https://boxd.it/2tbzzz,4,,disney+,2022-01-11
2022-01-14,Airplane!,1980,https://boxd.it/2tAUWT,5,,youtube,2022-01-13
2022-01-14,"1, 2, 3, All Eyes On Me",2020,https://boxd.it/2tEMtx,5,Yes,hbomax,2022-01-13
2022-01-14,C'est la Vie,2016,https://boxd.it/2tGyUX,4,,youtube,2022-01-13
2022-01-14,Basically,2014,https://boxd.it/2tGRLl,3,,youtube,2022-01-13
2022-01-14,Beau,2011,https://boxd.it/2tHwKj,3,,youtube,2022-01-13
2022-01-14,Munchausen,2013,https://boxd.it/2tHSAZ,3.5,Yes,youtube,2022-01-13
2022-01-14,The Turtle's Head,2014,https://boxd.it/2tHWlT,2,Yes,youtube,2022-01-13
2022-01-15,Pig,2021,https://boxd.it/2tSYo3,5,Yes,hulu,2022-01-14
2022-01-16,Pig,2021,https://boxd.it/2u6n9j,5,Yes,hulu,2022-01-15
2022-01-16,WandaVision,2021,https://boxd.it/2ua8Gl,4.5,Yes,disney+,2022-01-15
2022-01-17,Enemy,2013,https://boxd.it/2ujZzZ,,,primevideo,2022-01-15
2022-01-17,Enemy,2013,https://boxd.it/2unNbp,4,Yes,primevideo,2022-01-16
2022-01-17,"O Brother, Where Art Thou?",2000,https://boxd.it/2ur0NH,4.5,Yes,youtube,2022-01-16
2022-01-17,Call Me by Your Name,2017,https://boxd.it/2uutoH,5,Yes,moviesanywhere,2022-01-16
2022-01-18,2010: The Year We Make Contact,1984,https://boxd.it/2uHd85,3,,hbomax,2022-01-17
2022-01-19,2025: The World Enslaved by a Virus,2021,https://boxd.it/2uNJf5,,,primevideo,2022-01-18
2022-01-19,Scream,2022,https://boxd.it/2uV0bt,3.5,,in theaters,2022-01-18
2022-01-19,It Follows,2014,https://boxd.it/2uWmKx,3.5,,netflix,2022-01-18
2022-01-20,The Tragedy of Macbeth,2021,https://boxd.it/2v7PFN,5,Yes,"jxnfilmclub, appletv+, samo",2022-01-19
2022-01-20,Funny Games,1997,https://boxd.it/2v9e0n,5,,hbomax,2022-01-20
2022-01-21,Good News,1947,https://boxd.it/2vcVfh,4,,hbomax,2022-01-20
2022-01-21,Rashomon,1950,https://boxd.it/2vjY7T,,,hbomax,2022-01-20
2022-01-22,The Matrix Resurrections,2021,https://boxd.it/2vrrzV,3,Yes,hbomax,2022-01-21
2022-01-23,Say Anything...,1989,https://boxd.it/2vKHwr,5,,hbomax,2022-01-22
2022-01-23,The Shining,1980,https://boxd.it/2vMM7P,5,Yes,hbomax,2022-01-23
2022-01-24,Funny Games,2007,https://boxd.it/2vVOm1,4.5,,primevideo,2022-01-23
2022-01-24,Nobody,2021,https://boxd.it/2vZhq3,3,,hbomax,2022-01-23
2022-01-26,Zeitgeist: Moving Forward,2011,https://boxd.it/2wn8EN,2,,youtube,2022-01-25
2022-01-27,2001: A Space Odyssey,1968,https://boxd.it/2wvxnj,5,Yes,hbomax,2022-01-26
2022-01-27,Pig,2021,https://boxd.it/2wytZf,5,Yes,hulu,2022-01-26
2022-01-28,There Will Be Blood,2007,https://boxd.it/2wGi8P,5,Yes,youtube,2022-01-27
2022-01-29,Moonstruck,1987,https://boxd.it/2wQqE5,4,,hbomax,2022-01-28
2022-01-31,Road to Perdition,2002,https://boxd.it/2xh7NV,2,,youtube,2022-01-30
2022-01-31,Oxygen,2020,https://boxd.it/2xn5QP,3,,dust,2022-01-30
2022-01-31,Malignant,2021,https://boxd.it/2xoUKF,3,,hbomax,2022-01-30
2021-05-05,Drive,2011,https://boxd.it/1QbODF,5,Yes,,2022-01-31
2022-02-01,Midsommar,2019,https://boxd.it/2xv7Fb,5,Yes,"4k, directors cut",2022-01-31
2022-02-02,Bicycle Thieves,1948,https://boxd.it/2xK0ch,5,,"hbomax, samo",2022-02-01
2022-02-03,Inside Llewyn Davis,2013,https://boxd.it/2xSr6B,5,,primevideo,2022-02-02
2022-02-03,Groundhog Day,1993,https://boxd.it/2xV5fd,5,Yes,,2022-02-02
2022-02-04,Pig,2021,https://boxd.it/2y4tHD,5,Yes,hulu,2022-02-03
